ptp,condition,hidden_pa_img_type,counterbalancing,block_2_mouse_error_mean,block_2_mouse_error_sd,block_2_rt_mean,block_2_rt_sd,rep_2_3_4_mouse_error_mean,rep_2_3_4_mouse_error_sd,rep_2_3_4_mouse_rt_mean,rep_2_3_4_mouse_rt_sd,rep_1_mouse_error_mean,rep_2_mouse_error_mean,rep_1_to_2_diff,block_2_mouse_error_mean_LOG,sse_two_param,intercept_two_param,learning_rate_two_param,sse_three_param,intercept_three_param,learning_rate_three_param,asymptote_three_param,warnMsg,warnId,fminsearch_three_param_1,fminsearch_three_param_2,fminsearch_three_param_3,fminsearch_message,errorMsg
sub_042,no_schema,far,cb3,22.34126436945937,7.119793572927032,1418.8374999985099,260.1198950937696,114.93116824103906,89.68159747684253,1430.9166666666667,441.03262652977145,88.29711067932794,136.19416896340857,-47.89705828408063,3.10643538870288,5960.93982838802,128.32894359754,0.220800195993897,4484.16890844748,124.857522276143,8.35331174022489e-4,-20283.5588916677,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_042,no_schema,near,cb3,25.059182462102054,13.12519488864758,1191.2750000059605,105.00202379822294,114.00989721753496,100.0540566141497,1111.3333333333333,155.04102252045445,136.3141871573369,216.83341858407067,-80.51923142673377,3.221240325715584,11657.7430123047,180.421221612424,0.334805476948404,11406.9496609762,178.031104348998,0.256085202781739,-26.0246563366241,,,NA,NA,NA,,
sub_042,random_loc,all_pa,cb3,157.07542372859416,79.38332907280704,962.3458333301047,378.8701004631903,159.25676120199432,71.44155711939223,1181.9722222255336,242.2115842290635,157.641355569314,195.52413709245647,-37.882781523142484,5.056726095904944,3649.68470431892,155.687542553565,-0.00413390794927163,3670.12911079813,157.259081065991,-9.11984459259317e-7,157.267448008453,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_042,random_loc,far,cb3,144.58897068838996,70.34091798416763,906.7000000029802,161.52877675017635,134.21532402574957,51.063877101798035,1212.0666666726272,366.96443241723165,115.36319851481153,163.3025934230456,-47.93939490823408,4.973895032184832,6314.18453151646,115.193530803656,-0.0477398195380169,6484.00827348749,116.620972512162,2.98427774895513e-4,19619.405146873,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_042,random_loc,near,cb3,142.08631710590194,63.14000805123185,990.7124999947846,369.059331029726,140.74095208406086,70.49003118012018,1222.250000004967,195.51943893436138,89.5514490217634,156.41053241984685,-66.85908339808344,4.956434739867957,8073.22785901903,117.486039453394,-0.0386336458112284,12506.3785547403,114.788635523361,-2.83542786970316e-6,114.807861138505,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_042,schema_c,all_pa,cb3,20.443688131055485,15.562934215869582,1208.687500004967,150.04126769318714,107.48792257562403,118.5669848701212,1442.7944444401396,430.15086337994296,183.9811532410935,158.6349170733769,25.346236167716597,3.017674185998809,1709.28217640241,195.157055181902,0.370391371375752,1540.36039138848,191.84174278792,0.294138491727542,-20.9128652080639,,,NA,NA,NA,,
sub_042,schema_c,far,cb3,26.337004596211614,23.717592879094372,1304.9375000037253,153.94544430162895,145.86596807904377,79.02008027099508,1532.3499999940395,536.0241813642326,131.38819387242955,190.66342080311261,-59.27522693068306,3.2709749691275483,9771.81670098074,181.352851262591,0.256426480617469,6992.43931548876,172.531156176301,0.00262524435795805,-9493.63085891453,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_042,schema_c,near,cb3,19.009274664610217,9.120910358431216,1233.6250000037253,109.17655098935019,93.08775150161338,102.26736598706854,1578.1999999980133,473.12899299051145,119.29633076621606,56.00267343077381,63.29365733544225,2.9449270003073926,13266.8836458837,113.179272909023,0.212065950047913,12313.3783767837,109.467305361116,6.03568896768596e-4,-23658.0608926182,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_042,schema_ic,all_pa,cb3,85.18566515816376,88.13786189807807,1158.1083333306015,203.95813064861662,182.60884841825032,98.83050348779558,976.7999999988824,317.54796803078204,151.9199176814404,181.48532689456445,-29.565409213124042,4.444833170362439,22360.4306134138,211.924716383024,0.144272222869886,17627.5750448604,217.568721728926,4.58687318626438e-4,-52397.4856903422,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
sub_042,schema_ic,far,cb3,79.42016450846087,95.23504335852304,1104.6749999970198,220.77200100974102,186.72714380945936,79.12714092395676,984.9666666686535,233.23302224884782,200.0207856985986,137.01792935914983,63.002856339448755,4.374752297074177,16182.614965734,218.91462093959,0.152428315672826,12451.1233946573,220.105212456733,5.53868689918477e-4,-43825.2623238589,"The Jacobian at the solution is ill-conditioned, and some model parameters may not be estimated well (they are not identifiable).  Use caution in making predictions.",stats:nlinfit:IllConditionedJacobian,150,0.1,180,stats:nlinfit:IterationLimitExceeded,
